time;P_pv_[kW]
2022-05-20 06:15:00+00:00;0.1583775
2022-05-20 06:30:00+00:00;0.2158025
2022-05-20 06:45:00+00:00;0.2574
2022-05-20 07:00:00+00:00;0.2976125
2022-05-20 07:15:00+00:00;0.318385
2022-05-20 07:30:00+00:00;0.375745
2022-05-20 07:45:00+00:00;0.4245375
2022-05-20 08:00:00+00:00;0.45463
2022-05-20 08:15:00+00:00;0.4787525
2022-05-20 08:30:00+00:00;0.5163075
2022-05-20 08:45:00+00:00;0.56008
2022-05-20 09:00:00+00:00;0.6047375
2022-05-20 09:15:00+00:00;0.62992
2022-05-20 09:30:00+00:00;0.6683875
2022-05-20 09:45:00+00:00;0.6933175
2022-05-20 10:00:00+00:00;0.74073
2022-05-20 10:15:00+00:00;0.7623225
2022-05-20 10:30:00+00:00;0.70046
2022-05-20 10:45:00+00:00;0.7177925
2022-05-20 11:00:00+00:00;0.372065
2022-05-20 11:15:00+00:00;0.5911325
2022-05-20 11:30:00+00:00;0.7676175
2022-05-20 11:45:00+00:00;0.8254625
2022-05-20 12:00:00+00:00;0.8203725
2022-05-20 12:15:00+00:00;0.80927
2022-05-20 12:30:00+00:00;0.7946225
2022-05-20 12:45:00+00:00;0.7583925
2022-05-20 13:00:00+00:00;0.749795
2022-05-20 13:15:00+00:00;0.7252325
2022-05-20 13:30:00+00:00;0.695755
2022-05-20 13:45:00+00:00;0.669965
2022-05-20 14:00:00+00:00;0.63711
2022-05-20 14:15:00+00:00;0.6119325
2022-05-20 14:30:00+00:00;0.564035
2022-05-20 14:45:00+00:00;0.527805
2022-05-20 15:00:00+00:00;0.482015
2022-05-20 15:15:00+00:00;0.4426875
2022-05-20 15:30:00+00:00;0.4172725
2022-05-20 15:45:00+00:00;0.40066
2022-05-20 16:00:00+00:00;0.312915
2022-05-20 16:15:00+00:00;0.21089
2022-05-20 16:30:00+00:00;0.1512975
2022-05-20 16:45:00+00:00;0.09488
2022-05-20 17:00:00+00:00;0.15815
2022-05-20 17:15:00+00:00;0.0823925
2022-05-20 17:30:00+00:00;0.0416825
2022-05-20 17:45:00+00:00;0.027415
2022-05-20 18:00:00+00:00;0.01729
2022-05-20 18:15:00+00:00;0.0113675
2022-05-20 18:30:00+00:00;0.0069725
2022-05-20 18:45:00+00:00;0.003535
2022-05-20 19:00:00+00:00;0.00173
2022-05-20 19:15:00+00:00;0.000865
2022-05-20 19:30:00+00:00;0.00065
2022-05-20 19:45:00+00:00;0.00065
2022-05-20 20:00:00+00:00;0.00065
2022-05-20 20:15:00+00:00;0.00065
2022-05-20 20:30:00+00:00;0.00065
2022-05-20 20:45:00+00:00;0.00065
2022-05-20 21:00:00+00:00;0.001515
2022-05-20 21:15:00+00:00;0.001515
2022-05-20 21:30:00+00:00;0.00179
2022-05-20 21:45:00+00:00;0.001415
2022-05-20 22:00:00+00:00;0.0007375
2022-05-20 22:15:00+00:00;0.0007675
2022-05-20 22:30:00+00:00;0.000795
2022-05-20 22:45:00+00:00;0.00082
2022-05-20 23:00:00+00:00;0.001685
2022-05-20 23:15:00+00:00;0.003465
2022-05-20 23:30:00+00:00;0.003855
2022-05-20 23:45:00+00:00;0.00213
2022-05-21 00:00:00+00:00;0.0027625
2022-05-21 00:15:00+00:00;0.00215
2022-05-21 00:30:00+00:00;0.001535
2022-05-21 00:45:00+00:00;0.00092
2022-05-21 01:00:00+00:00;0.00092
2022-05-21 01:15:00+00:00;0.00092
2022-05-21 01:30:00+00:00;0.0012275
2022-05-21 01:45:00+00:00;0.0012275
2022-05-21 02:00:00+00:00;0.00092
2022-05-21 02:15:00+00:00;0.00092
2022-05-21 02:30:00+00:00;0.00092
2022-05-21 02:45:00+00:00;0.001535
2022-05-21 03:00:00+00:00;0.001535
2022-05-21 03:15:00+00:00;0.00092
2022-05-21 03:30:00+00:00;0.0018425
2022-05-21 03:45:00+00:00;0.00307
2022-05-21 04:00:00+00:00;0.0001025
2022-05-21 04:15:00+00:00;0.00018
2022-05-21 04:30:00+00:00;0.0002525
2022-05-21 04:45:00+00:00;0.00042
2022-05-21 05:00:00+00:00;0.0009125
2022-05-21 05:15:00+00:00;0.01958
2022-05-21 05:30:00+00:00;0.0491225
2022-05-21 05:45:00+00:00;0.0419325
2022-05-21 06:00:00+00:00;0.0600175
2022-05-21 06:15:00+00:00;0.066375
2022-05-21 06:30:00+00:00;0.0887675
2022-05-21 06:45:00+00:00;0.0973325
2022-05-21 07:00:00+00:00;0.101115
2022-05-21 07:15:00+00:00;0.1147475
2022-05-21 07:30:00+00:00;0.1457575
2022-05-21 07:45:00+00:00;0.1473175
2022-05-21 08:00:00+00:00;0.141485
2022-05-21 08:15:00+00:00;0.16611
2022-05-21 08:30:00+00:00;0.225855
2022-05-21 08:45:00+00:00;0.3069825
2022-05-21 09:00:00+00:00;0.35844
2022-05-21 09:15:00+00:00;0.3277625
2022-05-21 09:30:00+00:00;0.286925
2022-05-21 09:45:00+00:00;0.2744375
2022-05-21 10:00:00+00:00;0.3421775
2022-05-21 10:15:00+00:00;0.46023
2022-05-21 10:30:00+00:00;0.6212025
2022-05-21 10:45:00+00:00;0.7862425
2022-05-21 11:00:00+00:00;0.6116925
2022-05-21 11:15:00+00:00;0.715565
2022-05-21 11:30:00+00:00;0.824055
2022-05-21 11:45:00+00:00;0.8241875
2022-05-21 12:00:00+00:00;0.859705
2022-05-21 12:15:00+00:00;0.855125
2022-05-21 12:30:00+00:00;0.8486625
2022-05-21 12:45:00+00:00;0.7651475
2022-05-21 13:00:00+00:00;0.7795775
2022-05-21 13:15:00+00:00;0.7531725
2022-05-21 13:30:00+00:00;0.7132575
2022-05-21 13:45:00+00:00;0.6972925
2022-05-21 14:00:00+00:00;0.6868525
2022-05-21 14:15:00+00:00;0.59474
2022-05-21 14:30:00+00:00;0.5757025
2022-05-21 14:45:00+00:00;0.547455
2022-05-21 15:00:00+00:00;0.4406425
2022-05-21 15:15:00+00:00;0.443505
2022-05-21 15:30:00+00:00;0.3890125
2022-05-21 15:45:00+00:00;0.3336675
2022-05-21 16:00:00+00:00;0.27231
2022-05-21 16:15:00+00:00;0.27572
2022-05-21 16:30:00+00:00;0.21897
2022-05-21 16:45:00+00:00;0.1397725
2022-05-21 17:00:00+00:00;0.1048275
2022-05-21 17:15:00+00:00;0.0932275
2022-05-21 17:30:00+00:00;0.071625
2022-05-21 17:45:00+00:00;0.03735
2022-05-21 18:00:00+00:00;0.0222575
2022-05-21 18:15:00+00:00;0.0140425
2022-05-21 18:30:00+00:00;0.0085975
2022-05-21 18:45:00+00:00;0.00535
2022-05-21 19:00:00+00:00;0.00476
2022-05-21 19:15:00+00:00;0.00173
2022-05-21 19:30:00+00:00;0.001515
2022-05-21 19:45:00+00:00;0.0019475
2022-05-21 20:00:00+00:00;0.000865
2022-05-21 20:15:00+00:00;0.00173
2022-05-21 20:30:00+00:00;0.0019475
2022-05-21 20:45:00+00:00;0.0010825
2022-05-21 21:00:00+00:00;0.00173
2022-05-21 21:15:00+00:00;0.0012975
2022-05-21 21:30:00+00:00;0.0013375
2022-05-21 21:45:00+00:00;0.00188
2022-05-21 22:00:00+00:00;0.001475
2022-05-21 22:15:00+00:00;0.0015325
2022-05-21 22:30:00+00:00;0.0007925
2022-05-21 22:45:00+00:00;0.00191
2022-05-21 23:00:00+00:00;0.001685
2022-05-21 23:15:00+00:00;0.001155
2022-05-21 23:30:00+00:00;0.001185
2022-05-21 23:45:00+00:00;0.002435
2022-05-22 00:00:00+00:00;0.0018425
2022-05-22 00:15:00+00:00;0.0018425
2022-05-22 00:30:00+00:00;0.00215
2022-05-22 00:45:00+00:00;0.00215
2022-05-22 01:00:00+00:00;0.0018425
2022-05-22 01:15:00+00:00;0.0018425
2022-05-22 01:30:00+00:00;0.0018425
2022-05-22 01:45:00+00:00;0.0018425
2022-05-22 02:00:00+00:00;0.0018425
2022-05-22 02:15:00+00:00;0.0018425
2022-05-22 02:30:00+00:00;0.0018425
2022-05-22 02:45:00+00:00;0.0018425
2022-05-22 03:00:00+00:00;0.0018425
2022-05-22 03:15:00+00:00;0.0018425
2022-05-22 03:30:00+00:00;0.005835
2022-05-22 03:45:00+00:00;0.0125875
2022-05-22 04:00:00+00:00;0.0005125
2022-05-22 04:15:00+00:00;0.0008625
2022-05-22 04:30:00+00:00;0.0010775
2022-05-22 04:45:00+00:00;0.0010475
2022-05-22 05:00:00+00:00;0.0016475
2022-05-22 05:15:00+00:00;0.023905
2022-05-22 05:30:00+00:00;0.037705
2022-05-22 05:45:00+00:00;0.050715
2022-05-22 06:00:00+00:00;0.10536
2022-05-22 06:15:00+00:00;0.1666775
2022-05-22 06:30:00+00:00;0.1679025
2022-05-22 06:45:00+00:00;0.160295
2022-05-22 07:00:00+00:00;0.1796675
2022-05-22 07:15:00+00:00;0.1748
2022-05-22 07:30:00+00:00;0.279895
2022-05-22 07:45:00+00:00;0.31915
2022-05-22 08:00:00+00:00;0.25805
2022-05-22 08:15:00+00:00;0.161865
2022-05-22 08:30:00+00:00;0.192015
2022-05-22 08:45:00+00:00;0.203755
2022-05-22 09:00:00+00:00;0.2865725
2022-05-22 09:15:00+00:00;0.304875
2022-05-22 09:30:00+00:00;0.4022425
2022-05-22 09:45:00+00:00;0.4269775
2022-05-22 10:00:00+00:00;0.36464
2022-05-22 10:15:00+00:00;0.347365
2022-05-22 10:30:00+00:00;0.4359475
2022-05-22 10:45:00+00:00;0.6287425
2022-05-22 11:00:00+00:00;0.634685
2022-05-22 11:15:00+00:00;0.464915
2022-05-22 11:30:00+00:00;0.4853975
2022-05-22 11:45:00+00:00;0.422615
2022-05-22 12:00:00+00:00;0.439275
2022-05-22 12:15:00+00:00;0.5315
2022-05-22 12:30:00+00:00;0.57816
2022-05-22 12:45:00+00:00;0.74826
2022-05-22 13:00:00+00:00;0.6404875
2022-05-22 13:15:00+00:00;0.689615
2022-05-22 13:30:00+00:00;0.587985
2022-05-22 13:45:00+00:00;0.36323
2022-05-22 14:00:00+00:00;0.4123575
2022-05-22 14:15:00+00:00;0.574475
2022-05-22 14:30:00+00:00;0.3779675
2022-05-22 14:45:00+00:00;0.3441925
2022-05-22 15:00:00+00:00;0.3924625
2022-05-22 15:15:00+00:00;0.3877625
2022-05-22 15:30:00+00:00;0.33279
2022-05-22 15:45:00+00:00;0.2208025
2022-05-22 16:00:00+00:00;0.1700775
2022-05-22 16:15:00+00:00;0.1563575
2022-05-22 16:30:00+00:00;0.12822
2022-05-22 16:45:00+00:00;0.071735
2022-05-22 17:00:00+00:00;0.0282925
2022-05-22 17:15:00+00:00;0.05802
2022-05-22 17:30:00+00:00;0.0441325
2022-05-22 17:45:00+00:00;0.026365
2022-05-22 18:00:00+00:00;0.0178625
2022-05-22 18:15:00+00:00;0.014425
2022-05-22 18:30:00+00:00;0.0076425
2022-05-22 18:45:00+00:00;0.00344
2022-05-22 19:00:00+00:00;0.00303
2022-05-22 19:15:00+00:00;0.00173
2022-05-22 19:30:00+00:00;0.0034625
2022-05-22 19:45:00+00:00;0.00173
2022-05-22 20:00:00+00:00;0.0012975
2022-05-22 20:15:00+00:00;0.0012975
2022-05-22 20:30:00+00:00;0.0012975
2022-05-22 20:45:00+00:00;0.0012975
2022-05-22 21:00:00+00:00;0.000865
2022-05-22 21:15:00+00:00;0.0012975
2022-05-22 21:30:00+00:00;0.0011125
2022-05-22 21:45:00+00:00;0.0007025
2022-05-22 22:00:00+00:00;0.0014725
2022-05-22 22:15:00+00:00;0.00153
2022-05-22 22:30:00+00:00;0.001585
2022-05-22 22:45:00+00:00;0.001635
2022-05-22 23:00:00+00:00;0.0016825
2022-05-22 23:15:00+00:00;0.00173
2022-05-22 23:30:00+00:00;0.002075
2022-05-22 23:45:00+00:00;0.0015225
2022-05-23 00:00:00+00:00;0.001535
2022-05-23 00:15:00+00:00;0.001535
2022-05-23 00:30:00+00:00;0.0018425
2022-05-23 00:45:00+00:00;0.0012275
2022-05-23 01:00:00+00:00;0.0024575
2022-05-23 01:15:00+00:00;0.0018425
2022-05-23 01:30:00+00:00;0.00092
2022-05-23 01:45:00+00:00;0.001535
2022-05-23 02:00:00+00:00;0.0018425
2022-05-23 02:15:00+00:00;0.0012275
2022-05-23 02:30:00+00:00;0.00092
2022-05-23 02:45:00+00:00;0.00092
2022-05-23 03:00:00+00:00;0.0018425
2022-05-23 03:15:00+00:00;0.0018425
2022-05-23 03:30:00+00:00;0.00215
2022-05-23 03:45:00+00:00;0.005835
2022-05-23 04:00:00+00:00;0.000225
2022-05-23 04:15:00+00:00;0.000235
2022-05-23 04:30:00+00:00;0.000195
2022-05-23 04:45:00+00:00;0.0004475
2022-05-23 05:00:00+00:00;0.0010425
2022-05-23 05:15:00+00:00;0.0182225
2022-05-23 05:30:00+00:00;0.03333
2022-05-23 05:45:00+00:00;0.04768
2022-05-23 06:00:00+00:00;0.060495
2022-05-23 06:15:00+00:00;0.07143
2022-05-23 06:30:00+00:00;0.0977975
2022-05-23 06:45:00+00:00;0.1221275
2022-05-23 07:00:00+00:00;0.22718
2022-05-23 07:15:00+00:00;0.2609525
2022-05-23 07:30:00+00:00;0.358125
2022-05-23 07:45:00+00:00;0.4222575
2022-05-23 08:00:00+00:00;0.4756525
2022-05-23 08:15:00+00:00;0.3682375
2022-05-23 08:30:00+00:00;0.4853
2022-05-23 08:45:00+00:00;0.5572025
2022-05-23 09:00:00+00:00;0.600415
2022-05-23 09:15:00+00:00;0.4355025
2022-05-23 09:30:00+00:00;0.67086
2022-05-23 09:45:00+00:00;0.6455975
2022-05-23 10:00:00+00:00;0.5373575
2022-05-23 10:15:00+00:00;0.710045
2022-05-23 10:30:00+00:00;0.789535
2022-05-23 10:45:00+00:00;0.78007
2022-05-23 11:00:00+00:00;0.8073625
2022-05-23 11:15:00+00:00;0.3709875
2022-05-23 11:30:00+00:00;0.55096
2022-05-23 11:45:00+00:00;0.8347225
2022-05-23 12:00:00+00:00;0.7905175
2022-05-23 12:15:00+00:00;0.8277075
2022-05-23 12:30:00+00:00;0.7983075
2022-05-23 12:45:00+00:00;0.2265975
2022-05-23 13:00:00+00:00;0.47008
2022-05-23 13:15:00+00:00;0.7740525
2022-05-23 13:30:00+00:00;0.4013025
2022-05-23 13:45:00+00:00;0.091805
2022-05-23 14:00:00+00:00;0.0107475
2022-05-23 14:15:00+00:00;0.0101325
2022-05-23 14:30:00+00:00;0.0049125
2022-05-23 14:45:00+00:00;0.0042975
2022-05-23 15:00:00+00:00;0.0051725
2022-05-23 15:15:00+00:00;0.0092625
2022-05-23 15:30:00+00:00;0.0154925
2022-05-23 15:45:00+00:00;0.0179325
2022-05-23 16:00:00+00:00;0.03912
2022-05-23 16:15:00+00:00;0.071395
2022-05-23 16:30:00+00:00;0.04892
2022-05-23 16:45:00+00:00;0.0241
2022-05-23 17:00:00+00:00;0.0269775
2022-05-23 17:15:00+00:00;0.02523
2022-05-23 17:30:00+00:00;0.0096125
2022-05-23 17:45:00+00:00;0.0066875
2022-05-23 18:00:00+00:00;0.003725
2022-05-23 18:15:00+00:00;0.001625
2022-05-23 18:30:00+00:00;0.0015275
2022-05-23 18:45:00+00:00;0.0005725
2022-05-23 19:00:00+00:00;0.00173
2022-05-23 19:15:00+00:00;0.000865
2022-05-23 19:30:00+00:00;0.0012975
2022-05-23 19:45:00+00:00;0.000865
2022-05-23 20:00:00+00:00;0.00065
2022-05-23 20:15:00+00:00;0.00065
2022-05-23 20:30:00+00:00;0.0010825
2022-05-23 20:45:00+00:00;0.00065
2022-05-23 21:00:00+00:00;0.00065
2022-05-23 21:15:00+00:00;0.0010825
2022-05-23 21:30:00+00:00;0.0008875
2022-05-23 21:45:00+00:00;0.001405
2022-05-23 22:00:00+00:00;0.00098
2022-05-23 22:15:00+00:00;0.0015275
2022-05-23 22:30:00+00:00;0.0015825
2022-05-23 22:45:00+00:00;0.00218
2022-05-23 23:00:00+00:00;0.0014025
2022-05-23 23:15:00+00:00;0.000865
2022-05-23 23:30:00+00:00;0.0017775
2022-05-23 23:45:00+00:00;0.002435
2022-05-24 00:00:00+00:00;0.00215
2022-05-24 00:15:00+00:00;0.00092
2022-05-24 00:30:00+00:00;0.00092
2022-05-24 00:45:00+00:00;0.001535
2022-05-24 01:00:00+00:00;0.0018425
2022-05-24 01:15:00+00:00;0.0018425
2022-05-24 01:30:00+00:00;0.001535
2022-05-24 01:45:00+00:00;0.001535
2022-05-24 02:00:00+00:00;0.0018425
2022-05-24 02:15:00+00:00;0.0018425
2022-05-24 02:30:00+00:00;0.0018425
2022-05-24 02:45:00+00:00;0.0018425
2022-05-24 03:00:00+00:00;0.0018425
2022-05-24 03:15:00+00:00;0.0018425
2022-05-24 03:30:00+00:00;0.0018425
2022-05-24 03:45:00+00:00;0.0018425
2022-05-24 04:00:00+00:00;0.00003
2022-05-24 04:15:00+00:00;0.0000475
2022-05-24 04:30:00+00:00;0.00034
2022-05-24 04:45:00+00:00;0.0004775
2022-05-24 05:00:00+00:00;0.00043
2022-05-24 05:15:00+00:00;0.005815
2022-05-24 05:30:00+00:00;0.0132275
2022-05-24 05:45:00+00:00;0.0310425
2022-05-24 06:00:00+00:00;0.0463575
2022-05-24 06:15:00+00:00;0.04348
2022-05-24 06:30:00+00:00;0.01612
2022-05-24 06:45:00+00:00;0.028575
2022-05-24 07:00:00+00:00;0.035215
2022-05-24 07:15:00+00:00;0.0280875
2022-05-24 07:30:00+00:00;0.0395075
2022-05-24 07:45:00+00:00;0.065025
2022-05-24 08:00:00+00:00;0.0792625
2022-05-24 08:15:00+00:00;0.1209675
2022-05-24 08:30:00+00:00;0.1713825
2022-05-24 08:45:00+00:00;0.1953575
2022-05-24 09:00:00+00:00;0.1565375
2022-05-24 09:15:00+00:00;0.140245
2022-05-24 09:30:00+00:00;0.15647
2022-05-24 09:45:00+00:00;0.1188525
2022-05-24 10:00:00+00:00;0.1437175
2022-05-24 10:15:00+00:00;0.132335
2022-05-24 10:30:00+00:00;0.1416
2022-05-24 10:45:00+00:00;0.17061
2022-05-24 11:00:00+00:00;0.1913525
2022-05-24 11:15:00+00:00;0.181415
2022-05-24 11:30:00+00:00;0.14795
2022-05-24 11:45:00+00:00;0.19549
2022-05-24 12:00:00+00:00;0.2046725
2022-05-24 12:15:00+00:00;0.1510175
2022-05-24 12:30:00+00:00;0.2137
2022-05-24 12:45:00+00:00;0.2186125
2022-05-24 13:00:00+00:00;0.199885
2022-05-24 13:15:00+00:00;0.18883
2022-05-24 13:30:00+00:00;0.1744
2022-05-24 13:45:00+00:00;0.13694
2022-05-24 14:00:00+00:00;0.189445
2022-05-24 14:15:00+00:00;0.2508525
2022-05-24 14:30:00+00:00;0.193435
2022-05-24 14:45:00+00:00;0.1799275
2022-05-24 15:00:00+00:00;0.2420875
2022-05-24 15:15:00+00:00;0.1893725
2022-05-24 15:30:00+00:00;0.1339075
2022-05-24 15:45:00+00:00;0.08096
2022-05-24 16:00:00+00:00;0.06378
2022-05-24 16:15:00+00:00;0.0533025
2022-05-24 16:30:00+00:00;0.05433
2022-05-24 16:45:00+00:00;0.053015
2022-05-24 17:00:00+00:00;0.0288525
2022-05-24 17:15:00+00:00;0.01547
2022-05-24 17:30:00+00:00;0.013445
2022-05-24 17:45:00+00:00;0.00898
2022-05-24 18:00:00+00:00;0.011845
2022-05-24 18:15:00+00:00;0.00707
2022-05-24 18:30:00+00:00;0.00191
2022-05-24 18:45:00+00:00;0.0011475
2022-05-24 19:00:00+00:00;0.00173
2022-05-24 19:15:00+00:00;0.0012975
2022-05-24 19:30:00+00:00;0.0012975
2022-05-24 19:45:00+00:00;0.0012975
2022-05-24 20:00:00+00:00;0.0012975
2022-05-24 20:15:00+00:00;0.0012975
2022-05-24 20:30:00+00:00;0.0012975
2022-05-24 20:45:00+00:00;0.0012975
2022-05-24 21:00:00+00:00;0.00065
2022-05-24 21:15:00+00:00;0.0010825
2022-05-24 21:30:00+00:00;0.001325
2022-05-24 21:45:00+00:00;0.0014
2022-05-24 22:00:00+00:00;0.0014675
2022-05-24 22:15:00+00:00;0.0010175
2022-05-24 22:30:00+00:00;0.0015825
2022-05-24 22:45:00+00:00;0.0016325
2022-05-24 23:00:00+00:00;0.0016825
2022-05-24 23:15:00+00:00;0.00173
2022-05-24 23:30:00+00:00;0.0017775
2022-05-24 23:45:00+00:00;0.0018275
2022-05-25 00:00:00+00:00;0.0018425
2022-05-25 00:15:00+00:00;0.0018425
2022-05-25 00:30:00+00:00;0.0018425
2022-05-25 00:45:00+00:00;0.0018425
2022-05-25 01:00:00+00:00;0.0018425
2022-05-25 01:15:00+00:00;0.0018425
2022-05-25 01:30:00+00:00;0.0018425
2022-05-25 01:45:00+00:00;0.0018425
2022-05-25 02:00:00+00:00;0.0018425
2022-05-25 02:15:00+00:00;0.0018425
2022-05-25 02:30:00+00:00;0.0018425
2022-05-25 02:45:00+00:00;0.0018425
2022-05-25 03:00:00+00:00;0.0018425
2022-05-25 03:15:00+00:00;0.0018425
2022-05-25 03:30:00+00:00;0.00215
2022-05-25 03:45:00+00:00;0.0039925
2022-05-25 04:00:00+00:00;0.0001275
2022-05-25 04:15:00+00:00;0.000165
2022-05-25 04:30:00+00:00;0.000175
2022-05-25 04:45:00+00:00;0.00034
2022-05-25 05:00:00+00:00;0.00055
2022-05-25 05:15:00+00:00;0.0100025
2022-05-25 05:30:00+00:00;0.0195325
2022-05-25 05:45:00+00:00;0.02703
2022-05-25 06:00:00+00:00;0.0279225
2022-05-25 06:15:00+00:00;0.0426675
2022-05-25 06:30:00+00:00;0.0486925
2022-05-25 06:45:00+00:00;0.07164
2022-05-25 07:00:00+00:00;0.118015
2022-05-25 07:15:00+00:00;0.1540275
2022-05-25 07:30:00+00:00;0.2071675
2022-05-25 07:45:00+00:00;0.2468525
2022-05-25 08:00:00+00:00;0.25013
2022-05-25 08:15:00+00:00;0.2542725
2022-05-25 08:30:00+00:00;0.3056775
2022-05-25 08:45:00+00:00;0.4131725
2022-05-25 09:00:00+00:00;0.50121
2022-05-25 09:15:00+00:00;0.4376125
2022-05-25 09:30:00+00:00;0.7137225
2022-05-25 09:45:00+00:00;0.7563775
2022-05-25 10:00:00+00:00;0.8411225
2022-05-25 10:15:00+00:00;0.85556
2022-05-25 10:30:00+00:00;0.69374
2022-05-25 10:45:00+00:00;0.8777675
2022-05-25 11:00:00+00:00;0.9182475
2022-05-25 11:15:00+00:00;0.895405
2022-05-25 11:30:00+00:00;0.5249875
2022-05-25 11:45:00+00:00;0.9178325
2022-05-25 12:00:00+00:00;0.891395
2022-05-25 12:15:00+00:00;0.885845
2022-05-25 12:30:00+00:00;0.8072125
2022-05-25 12:45:00+00:00;0.8747625
2022-05-25 13:00:00+00:00;0.8019925
2022-05-25 13:15:00+00:00;0.7817275
2022-05-25 13:30:00+00:00;0.515215
2022-05-25 13:45:00+00:00;0.36231
2022-05-25 14:00:00+00:00;0.7369
2022-05-25 14:15:00+00:00;0.7141775
2022-05-25 14:30:00+00:00;0.6497
2022-05-25 14:45:00+00:00;0.6146975
2022-05-25 15:00:00+00:00;0.492985
2022-05-25 15:15:00+00:00;0.2012175
2022-05-25 15:30:00+00:00;0.1930475
2022-05-25 15:45:00+00:00;0.1822925
2022-05-25 16:00:00+00:00;0.256805
2022-05-25 16:15:00+00:00;0.26967
2022-05-25 16:30:00+00:00;0.169925
2022-05-25 16:45:00+00:00;0.2103075
2022-05-25 17:00:00+00:00;0.152575
2022-05-25 17:15:00+00:00;0.11345
2022-05-25 17:30:00+00:00;0.05733
2022-05-25 17:45:00+00:00;0.022065
2022-05-25 18:00:00+00:00;0.0194875
2022-05-25 18:15:00+00:00;0.017385
2022-05-25 18:30:00+00:00;0.0111775
2022-05-25 18:45:00+00:00;0.0069725
2022-05-25 19:00:00+00:00;0.006275
2022-05-25 19:15:00+00:00;0.0036775
2022-05-25 19:30:00+00:00;0.0012975
2022-05-25 19:45:00+00:00;0.000865
2022-05-25 20:00:00+00:00;0.00065
2022-05-25 20:15:00+00:00;0.0010825
2022-05-25 20:30:00+00:00;0.0010825
2022-05-25 20:45:00+00:00;0.0010825
2022-05-25 21:00:00+00:00;0.0010825
2022-05-25 21:15:00+00:00;0.00065
2022-05-25 21:30:00+00:00;0.00088
2022-05-25 21:45:00+00:00;0.0013975
2022-05-25 22:00:00+00:00;0.001465
2022-05-25 22:15:00+00:00;0.001525
2022-05-25 22:30:00+00:00;0.00158
2022-05-25 22:45:00+00:00;0.0016325
2022-05-25 23:00:00+00:00;0.00112
2022-05-25 23:15:00+00:00;0.00173
2022-05-25 23:30:00+00:00;0.0017775
2022-05-25 23:45:00+00:00;0.0018275
2022-05-26 00:00:00+00:00;0.00215
2022-05-26 00:15:00+00:00;0.00215
2022-05-26 00:30:00+00:00;0.0018425
2022-05-26 00:45:00+00:00;0.0012275
2022-05-26 01:00:00+00:00;0.0018425
2022-05-26 01:15:00+00:00;0.0024575
2022-05-26 01:30:00+00:00;0.0018425
2022-05-26 01:45:00+00:00;0.0018425
2022-05-26 02:00:00+00:00;0.0018425
2022-05-26 02:15:00+00:00;0.0024575
2022-05-26 02:30:00+00:00;0.0024575
2022-05-26 02:45:00+00:00;0.0012275
2022-05-26 03:00:00+00:00;0.0012275
2022-05-26 03:15:00+00:00;0.0024575
2022-05-26 03:30:00+00:00;0.0049125
2022-05-26 03:45:00+00:00;0.0116675
2022-05-26 04:00:00+00:00;0.00037
2022-05-26 04:15:00+00:00;0.000535
2022-05-26 04:30:00+00:00;0.00093
2022-05-26 04:45:00+00:00;0.0010975
2022-05-26 05:00:00+00:00;0.00177
2022-05-26 05:15:00+00:00;0.0209375
2022-05-26 05:30:00+00:00;0.0393775
2022-05-26 05:45:00+00:00;0.0737425
2022-05-26 06:00:00+00:00;0.134635
2022-05-26 06:15:00+00:00;0.2218425
2022-05-26 06:30:00+00:00;0.2231175
2022-05-26 06:45:00+00:00;0.33223
2022-05-26 07:00:00+00:00;0.2802225
2022-05-26 07:15:00+00:00;0.206525
2022-05-26 07:30:00+00:00;0.39806
2022-05-26 07:45:00+00:00;0.4590975
2022-05-26 08:00:00+00:00;0.505405
2022-05-26 08:15:00+00:00;0.5200725
2022-05-26 08:30:00+00:00;0.45975
2022-05-26 08:45:00+00:00;0.407525
2022-05-26 09:00:00+00:00;0.5694075
2022-05-26 09:15:00+00:00;0.4874825
2022-05-26 09:30:00+00:00;0.606245
2022-05-26 09:45:00+00:00;0.4785475
2022-05-26 10:00:00+00:00;0.62833
2022-05-26 10:15:00+00:00;0.4771075
2022-05-26 10:30:00+00:00;0.6102075
2022-05-26 10:45:00+00:00;0.6495325
2022-05-26 11:00:00+00:00;0.60995
2022-05-26 11:15:00+00:00;0.5950625
2022-05-26 11:30:00+00:00;0.42907
2022-05-26 11:45:00+00:00;0.848705
2022-05-26 12:00:00+00:00;0.7940675
2022-05-26 12:15:00+00:00;0.8506775
2022-05-26 12:30:00+00:00;0.8056775
2022-05-26 12:45:00+00:00;0.797695
2022-05-26 13:00:00+00:00;0.7915525
2022-05-26 13:15:00+00:00;0.7749725
2022-05-26 13:30:00+00:00;0.6681225
2022-05-26 13:45:00+00:00;0.575395
2022-05-26 14:00:00+00:00;0.42863
2022-05-26 14:15:00+00:00;0.5403925
2022-05-26 14:30:00+00:00;0.4771425
2022-05-26 14:45:00+00:00;0.572325
2022-05-26 15:00:00+00:00;0.5263125
2022-05-26 15:15:00+00:00;0.486385
2022-05-26 15:30:00+00:00;0.434785
2022-05-26 15:45:00+00:00;0.392195
2022-05-26 16:00:00+00:00;0.340935
2022-05-26 16:15:00+00:00;0.2972875
2022-05-26 16:30:00+00:00;0.24545
2022-05-26 16:45:00+00:00;0.20067
2022-05-26 17:00:00+00:00;0.1524175
