time;P_infl_load_[kW]
2022-03-19 21:00:00+00:00;45.152
2022-03-19 21:15:00+00:00;45.336
2022-03-19 21:30:00+00:00;38.804
2022-03-19 21:45:00+00:00;41.696
2022-03-19 22:00:00+00:00;37.348
2022-03-19 22:15:00+00:00;38.064
2022-03-19 22:30:00+00:00;39.368
2022-03-19 22:45:00+00:00;37.336
2022-03-19 23:00:00+00:00;32.612
2022-03-19 23:15:00+00:00;37.34
2022-03-19 23:30:00+00:00;31.608
2022-03-19 23:45:00+00:00;29.656
2022-03-20 00:00:00+00:00;33.34
2022-03-20 00:15:00+00:00;27.52
2022-03-20 00:30:00+00:00;26.868
2022-03-20 00:45:00+00:00;28.788
2022-03-20 01:00:00+00:00;26.712
2022-03-20 01:15:00+00:00;25.044
2022-03-20 01:30:00+00:00;24.788
2022-03-20 01:45:00+00:00;28.148
2022-03-20 02:00:00+00:00;26.104
2022-03-20 02:15:00+00:00;27.224
2022-03-20 02:30:00+00:00;27.404
2022-03-20 02:45:00+00:00;27.476
2022-03-20 03:00:00+00:00;23.052
2022-03-20 03:15:00+00:00;21.572
2022-03-20 03:30:00+00:00;22.552
2022-03-20 03:45:00+00:00;22.816
2022-03-20 04:00:00+00:00;24.016
2022-03-20 04:15:00+00:00;26.056
2022-03-20 04:30:00+00:00;25.896
2022-03-20 04:45:00+00:00;29.688
2022-03-20 05:00:00+00:00;28.044
2022-03-20 05:15:00+00:00;27.552
2022-03-20 05:30:00+00:00;26.844
2022-03-20 05:45:00+00:00;24.56
2022-03-20 06:00:00+00:00;24.94
2022-03-20 06:15:00+00:00;27.64
2022-03-20 06:30:00+00:00;29.468
2022-03-20 06:45:00+00:00;31.184
2022-03-20 07:00:00+00:00;31.756
2022-03-20 07:15:00+00:00;32.836
2022-03-20 07:30:00+00:00;35.988
2022-03-20 07:45:00+00:00;34.52
2022-03-20 08:00:00+00:00;37.992
2022-03-20 08:15:00+00:00;40.724
2022-03-20 08:30:00+00:00;43.388
2022-03-20 08:45:00+00:00;42.76
2022-03-20 09:00:00+00:00;43.484
2022-03-20 09:15:00+00:00;38.248
2022-03-20 09:30:00+00:00;32.632
2022-03-20 09:45:00+00:00;49.736
2022-03-20 10:00:00+00:00;41.148
2022-03-20 10:15:00+00:00;37.544
2022-03-20 10:30:00+00:00;39.608
2022-03-20 10:45:00+00:00;43.764
2022-03-20 11:00:00+00:00;38.328
2022-03-20 11:15:00+00:00;39.26
2022-03-20 11:30:00+00:00;37.984
2022-03-20 11:45:00+00:00;36.648
2022-03-20 12:00:00+00:00;38.868
2022-03-20 12:15:00+00:00;39.236
2022-03-20 12:30:00+00:00;36.364
2022-03-20 12:45:00+00:00;38.044
2022-03-20 13:00:00+00:00;38.196
2022-03-20 13:15:00+00:00;36.604
2022-03-20 13:30:00+00:00;34.008
2022-03-20 13:45:00+00:00;40.888
2022-03-20 14:00:00+00:00;39.44
2022-03-20 14:15:00+00:00;38.992
2022-03-20 14:30:00+00:00;41.344
2022-03-20 14:45:00+00:00;39.904
2022-03-20 15:00:00+00:00;40.528
2022-03-20 15:15:00+00:00;39.264
2022-03-20 15:30:00+00:00;37.344
2022-03-20 15:45:00+00:00;37.188
2022-03-20 16:00:00+00:00;39.588
2022-03-20 16:15:00+00:00;42.22
2022-03-20 16:30:00+00:00;42.156
2022-03-20 16:45:00+00:00;43.06
2022-03-20 17:00:00+00:00;34.428
2022-03-20 17:15:00+00:00;41.648
2022-03-20 17:30:00+00:00;45.596
2022-03-20 17:45:00+00:00;51.984
2022-03-20 18:00:00+00:00;53.82
2022-03-20 18:15:00+00:00;53.288
2022-03-20 18:30:00+00:00;53.948
2022-03-20 18:45:00+00:00;50.048
2022-03-20 19:00:00+00:00;50.292
2022-03-20 19:15:00+00:00;45.392
2022-03-20 19:30:00+00:00;49.004
2022-03-20 19:45:00+00:00;51.324
2022-03-20 20:00:00+00:00;44.544
2022-03-20 20:15:00+00:00;48.432
2022-03-20 20:30:00+00:00;49.58
2022-03-20 20:45:00+00:00;46.052
2022-03-20 21:00:00+00:00;42.112
2022-03-20 21:15:00+00:00;41.632
2022-03-20 21:30:00+00:00;41.236
2022-03-20 21:45:00+00:00;39.548
2022-03-20 22:00:00+00:00;37.004
2022-03-20 22:15:00+00:00;34.592
2022-03-20 22:30:00+00:00;35.476
2022-03-20 22:45:00+00:00;30.524
2022-03-20 23:00:00+00:00;32.2
2022-03-20 23:15:00+00:00;28.132
2022-03-20 23:30:00+00:00;25.092
2022-03-20 23:45:00+00:00;25.176
2022-03-21 00:00:00+00:00;25.956
2022-03-21 00:15:00+00:00;25.108
2022-03-21 00:30:00+00:00;28.124
2022-03-21 00:45:00+00:00;29.928
2022-03-21 01:00:00+00:00;27.824
2022-03-21 01:15:00+00:00;25.184
2022-03-21 01:30:00+00:00;24.048
2022-03-21 01:45:00+00:00;22.92
2022-03-21 02:00:00+00:00;20.9
2022-03-21 02:15:00+00:00;24.936
2022-03-21 02:30:00+00:00;30.268
2022-03-21 02:45:00+00:00;33.752
2022-03-21 03:00:00+00:00;33.152
2022-03-21 03:15:00+00:00;33.656
2022-03-21 03:30:00+00:00;34.556
2022-03-21 03:45:00+00:00;36.376
2022-03-21 04:00:00+00:00;34.36
2022-03-21 04:15:00+00:00;27.788
2022-03-21 04:30:00+00:00;23.912
2022-03-21 04:45:00+00:00;26.464
2022-03-21 05:00:00+00:00;33.276
2022-03-21 05:15:00+00:00;35.772
2022-03-21 05:30:00+00:00;27.78
2022-03-21 05:45:00+00:00;26.688
2022-03-21 06:00:00+00:00;30.6
2022-03-21 06:15:00+00:00;28.656
2022-03-21 06:30:00+00:00;34.508
2022-03-21 06:45:00+00:00;34.464
2022-03-21 07:00:00+00:00;33.384
2022-03-21 07:15:00+00:00;38.52
2022-03-21 07:30:00+00:00;32.316
2022-03-21 07:45:00+00:00;31.416
2022-03-21 08:00:00+00:00;38.556
2022-03-21 08:15:00+00:00;36.296
2022-03-21 08:30:00+00:00;30.556
2022-03-21 08:45:00+00:00;32.516
2022-03-21 09:00:00+00:00;31
2022-03-21 09:15:00+00:00;30.64
2022-03-21 09:30:00+00:00;31.556
2022-03-21 09:45:00+00:00;31.872
2022-03-21 10:00:00+00:00;31.692
2022-03-21 10:15:00+00:00;31.268
2022-03-21 10:30:00+00:00;40.012
2022-03-21 10:45:00+00:00;41.712
2022-03-21 11:00:00+00:00;34.932
2022-03-21 11:15:00+00:00;34.656
2022-03-21 11:30:00+00:00;31.816
2022-03-21 11:45:00+00:00;30.828
2022-03-21 12:00:00+00:00;27.676
2022-03-21 12:15:00+00:00;29.456
2022-03-21 12:30:00+00:00;31.548
2022-03-21 12:45:00+00:00;30.888
2022-03-21 13:00:00+00:00;42.308
2022-03-21 13:15:00+00:00;39.056
2022-03-21 13:30:00+00:00;35.488
2022-03-21 13:45:00+00:00;30.664
2022-03-21 14:00:00+00:00;27.968
2022-03-21 14:15:00+00:00;27.984
2022-03-21 14:30:00+00:00;29.616
2022-03-21 14:45:00+00:00;25.568
2022-03-21 15:00:00+00:00;24.26
2022-03-21 15:15:00+00:00;28.42
2022-03-21 15:30:00+00:00;26.72
2022-03-21 15:45:00+00:00;29.992
2022-03-21 16:00:00+00:00;31.908
2022-03-21 16:15:00+00:00;32.02
2022-03-21 16:30:00+00:00;35.556
2022-03-21 16:45:00+00:00;37.8
2022-03-21 17:00:00+00:00;42.164
2022-03-21 17:15:00+00:00;40.304
2022-03-21 17:30:00+00:00;44.088
2022-03-21 17:45:00+00:00;46.452
2022-03-21 18:00:00+00:00;46.9
2022-03-21 18:15:00+00:00;43.116
2022-03-21 18:30:00+00:00;49.172
2022-03-21 18:45:00+00:00;51.16
2022-03-21 19:00:00+00:00;51.148
2022-03-21 19:15:00+00:00;55.248
2022-03-21 19:30:00+00:00;55.58
2022-03-21 19:45:00+00:00;50.2
2022-03-21 20:00:00+00:00;62.092
2022-03-21 20:15:00+00:00;55.644
2022-03-21 20:30:00+00:00;48.916
2022-03-21 20:45:00+00:00;45.276
2022-03-21 21:00:00+00:00;42.472
2022-03-21 21:15:00+00:00;35.228
2022-03-21 21:30:00+00:00;35.404
2022-03-21 21:45:00+00:00;33.6
2022-03-21 22:00:00+00:00;34.652
2022-03-21 22:15:00+00:00;31.668
2022-03-21 22:30:00+00:00;29.004
2022-03-21 22:45:00+00:00;29.22
2022-03-21 23:00:00+00:00;28.292
2022-03-21 23:15:00+00:00;32.816
2022-03-21 23:30:00+00:00;39.1
2022-03-21 23:45:00+00:00;36.004
2022-03-22 00:00:00+00:00;35.752
2022-03-22 00:15:00+00:00;34.428
2022-03-22 00:30:00+00:00;32.076
2022-03-22 00:45:00+00:00;23.8
2022-03-22 01:00:00+00:00;26.352
2022-03-22 01:15:00+00:00;24.888
2022-03-22 01:30:00+00:00;26.844
2022-03-22 01:45:00+00:00;27.02
2022-03-22 02:00:00+00:00;27.42
2022-03-22 02:15:00+00:00;27.288
2022-03-22 02:30:00+00:00;28.612
2022-03-22 02:45:00+00:00;29.904
2022-03-22 03:00:00+00:00;26.852
2022-03-22 03:15:00+00:00;33.316
2022-03-22 03:30:00+00:00;33.508
2022-03-22 03:45:00+00:00;36.14
2022-03-22 04:00:00+00:00;35.168
2022-03-22 04:15:00+00:00;30.432
2022-03-22 04:30:00+00:00;28.908
2022-03-22 04:45:00+00:00;24.28
2022-03-22 05:00:00+00:00;28.748
2022-03-22 05:15:00+00:00;34.124
2022-03-22 05:30:00+00:00;31.7
2022-03-22 05:45:00+00:00;35.804
2022-03-22 06:00:00+00:00;37.96
2022-03-22 06:15:00+00:00;35.172
2022-03-22 06:30:00+00:00;36.584
2022-03-22 06:45:00+00:00;31.048
2022-03-22 07:00:00+00:00;32.772
2022-03-22 07:15:00+00:00;34.176
2022-03-22 07:30:00+00:00;29.512
2022-03-22 07:45:00+00:00;25.372
2022-03-22 08:00:00+00:00;24.876
2022-03-22 08:15:00+00:00;32.48
2022-03-22 08:30:00+00:00;34.56
2022-03-22 08:45:00+00:00;31.72
2022-03-22 09:00:00+00:00;31.628
2022-03-22 09:15:00+00:00;32.856
2022-03-22 09:30:00+00:00;29.084
2022-03-22 09:45:00+00:00;32.86
2022-03-22 10:00:00+00:00;34.824
2022-03-22 10:15:00+00:00;36.192
2022-03-22 10:30:00+00:00;34.296
2022-03-22 10:45:00+00:00;32.664
2022-03-22 11:00:00+00:00;30.888
2022-03-22 11:15:00+00:00;33.592
2022-03-22 11:30:00+00:00;32.492
2022-03-22 11:45:00+00:00;31.24
2022-03-22 12:00:00+00:00;31.4
2022-03-22 12:15:00+00:00;27.912
2022-03-22 12:30:00+00:00;31.928
2022-03-22 12:45:00+00:00;34.232
2022-03-22 13:00:00+00:00;31.444
2022-03-22 13:15:00+00:00;33.608
2022-03-22 13:30:00+00:00;31.224
2022-03-22 13:45:00+00:00;26.88
2022-03-22 14:00:00+00:00;28.212
2022-03-22 14:15:00+00:00;25.944
2022-03-22 14:30:00+00:00;27.176
2022-03-22 14:45:00+00:00;27.7
2022-03-22 15:00:00+00:00;28.3
2022-03-22 15:15:00+00:00;33.52
2022-03-22 15:30:00+00:00;30.84
2022-03-22 15:45:00+00:00;29.664
2022-03-22 16:00:00+00:00;29.664
2022-03-22 16:15:00+00:00;31.224
2022-03-22 16:30:00+00:00;34.264
2022-03-22 16:45:00+00:00;36.928
2022-03-22 17:00:00+00:00;32.652
2022-03-22 17:15:00+00:00;37.172
2022-03-22 17:30:00+00:00;39.256
2022-03-22 17:45:00+00:00;38.772
2022-03-22 18:00:00+00:00;43.212
2022-03-22 18:15:00+00:00;37.956
2022-03-22 18:30:00+00:00;46.636
2022-03-22 18:45:00+00:00;53.828
2022-03-22 19:00:00+00:00;57.276
2022-03-22 19:15:00+00:00;48.916
2022-03-22 19:30:00+00:00;49.46
2022-03-22 19:45:00+00:00;49.428
2022-03-22 20:00:00+00:00;56.632
2022-03-22 20:15:00+00:00;64.456
2022-03-22 20:30:00+00:00;59.232
2022-03-22 20:45:00+00:00;49.116
2022-03-22 21:00:00+00:00;44.84
2022-03-22 21:15:00+00:00;45.032
2022-03-22 21:30:00+00:00;40.768
2022-03-22 21:45:00+00:00;40.82
2022-03-22 22:00:00+00:00;38.556
2022-03-22 22:15:00+00:00;38.984
2022-03-22 22:30:00+00:00;38.268
2022-03-22 22:45:00+00:00;34.648
2022-03-22 23:00:00+00:00;29.828
2022-03-22 23:15:00+00:00;29.452
2022-03-22 23:30:00+00:00;26.3
2022-03-22 23:45:00+00:00;26.284
2022-03-23 00:00:00+00:00;23.42
2022-03-23 00:15:00+00:00;21.908
2022-03-23 00:30:00+00:00;25.72
2022-03-23 00:45:00+00:00;26.64
2022-03-23 01:00:00+00:00;24.392
2022-03-23 01:15:00+00:00;22.976
2022-03-23 01:30:00+00:00;26.016
2022-03-23 01:45:00+00:00;25.852
2022-03-23 02:00:00+00:00;23.82
2022-03-23 02:15:00+00:00;24.152
2022-03-23 02:30:00+00:00;24.58
2022-03-23 02:45:00+00:00;35.788
2022-03-23 03:00:00+00:00;33.252
2022-03-23 03:15:00+00:00;33.384
2022-03-23 03:30:00+00:00;33.908
2022-03-23 03:45:00+00:00;35.66
2022-03-23 04:00:00+00:00;32.356
2022-03-23 04:15:00+00:00;28.464
2022-03-23 04:30:00+00:00;28.356
2022-03-23 04:45:00+00:00;26.376
2022-03-23 05:00:00+00:00;26.932
2022-03-23 05:15:00+00:00;28.924
2022-03-23 05:30:00+00:00;33.852
2022-03-23 05:45:00+00:00;32.26
2022-03-23 06:00:00+00:00;29.576
2022-03-23 06:15:00+00:00;28.14
2022-03-23 06:30:00+00:00;36.632
2022-03-23 06:45:00+00:00;34.044
2022-03-23 07:00:00+00:00;33.804
2022-03-23 07:15:00+00:00;34.988
2022-03-23 07:30:00+00:00;38.46
2022-03-23 07:45:00+00:00;38.5
2022-03-23 08:00:00+00:00;29.904
2022-03-23 08:15:00+00:00;31.652
2022-03-23 08:30:00+00:00;29.428
2022-03-23 08:45:00+00:00;27.564
2022-03-23 09:00:00+00:00;28.124
2022-03-23 09:15:00+00:00;29.504
2022-03-23 09:30:00+00:00;29.74
2022-03-23 09:45:00+00:00;34.816
2022-03-23 10:00:00+00:00;35.912
2022-03-23 10:15:00+00:00;32.924
2022-03-23 10:30:00+00:00;37.6
2022-03-23 10:45:00+00:00;42.068
2022-03-23 11:00:00+00:00;39.728
2022-03-23 11:15:00+00:00;34.216
2022-03-23 11:30:00+00:00;29.964
2022-03-23 11:45:00+00:00;26.6
2022-03-23 12:00:00+00:00;29.536
2022-03-23 12:15:00+00:00;32.108
2022-03-23 12:30:00+00:00;26.62
2022-03-23 12:45:00+00:00;27.444
2022-03-23 13:00:00+00:00;25.048
2022-03-23 13:15:00+00:00;26.684
2022-03-23 13:30:00+00:00;29.876
2022-03-23 13:45:00+00:00;37.196
2022-03-23 14:00:00+00:00;27.324
2022-03-23 14:15:00+00:00;25.428
2022-03-23 14:30:00+00:00;26.252
2022-03-23 14:45:00+00:00;25.376
2022-03-23 15:00:00+00:00;26.228
2022-03-23 15:15:00+00:00;25.148
2022-03-23 15:30:00+00:00;26.112
2022-03-23 15:45:00+00:00;27.932
2022-03-23 16:00:00+00:00;27.74
2022-03-23 16:15:00+00:00;31.72
2022-03-23 16:30:00+00:00;37.116
2022-03-23 16:45:00+00:00;33.212
2022-03-23 17:00:00+00:00;29.584
2022-03-23 17:15:00+00:00;27.716
2022-03-23 17:30:00+00:00;29.608
2022-03-23 17:45:00+00:00;37.124
2022-03-23 18:00:00+00:00;51.02
2022-03-23 18:15:00+00:00;51.852
2022-03-23 18:30:00+00:00;53.364
2022-03-23 18:45:00+00:00;46.096
2022-03-23 19:00:00+00:00;43.552
2022-03-23 19:15:00+00:00;47.272
2022-03-23 19:30:00+00:00;52.7
2022-03-23 19:45:00+00:00;58.76
2022-03-23 20:00:00+00:00;58.964
2022-03-23 20:15:00+00:00;55.288
2022-03-23 20:30:00+00:00;58.808
2022-03-23 20:45:00+00:00;54.64
2022-03-23 21:00:00+00:00;42.184
2022-03-23 21:15:00+00:00;44.952
2022-03-23 21:30:00+00:00;40.972
2022-03-23 21:45:00+00:00;37.44
2022-03-23 22:00:00+00:00;36.652
2022-03-23 22:15:00+00:00;33.972
2022-03-23 22:30:00+00:00;33.648
2022-03-23 22:45:00+00:00;32.696
2022-03-23 23:00:00+00:00;29.084
2022-03-23 23:15:00+00:00;24.796
2022-03-23 23:30:00+00:00;27.956
2022-03-23 23:45:00+00:00;25.688
2022-03-24 00:00:00+00:00;24.352
2022-03-24 00:15:00+00:00;23.84
2022-03-24 00:30:00+00:00;27.672
2022-03-24 00:45:00+00:00;26.004
2022-03-24 01:00:00+00:00;23.912
2022-03-24 01:15:00+00:00;22.728
2022-03-24 01:30:00+00:00;22.996
2022-03-24 01:45:00+00:00;25.62
2022-03-24 02:00:00+00:00;23.736
2022-03-24 02:15:00+00:00;23.504
2022-03-24 02:30:00+00:00;26.876
2022-03-24 02:45:00+00:00;24.032
2022-03-24 03:00:00+00:00;23.428
2022-03-24 03:15:00+00:00;21.328
2022-03-24 03:30:00+00:00;21.64
2022-03-24 03:45:00+00:00;25.08
2022-03-24 04:00:00+00:00;26.356
2022-03-24 04:15:00+00:00;25.212
2022-03-24 04:30:00+00:00;27.12
2022-03-24 04:45:00+00:00;29.512
2022-03-24 05:00:00+00:00;32.86
2022-03-24 05:15:00+00:00;32.788
2022-03-24 05:30:00+00:00;30.556
2022-03-24 05:45:00+00:00;29.604
2022-03-24 06:00:00+00:00;31.188
2022-03-24 06:15:00+00:00;30.664
2022-03-24 06:30:00+00:00;34.248
2022-03-24 06:45:00+00:00;30.792
2022-03-24 07:00:00+00:00;33.908
2022-03-24 07:15:00+00:00;37.144
2022-03-24 07:30:00+00:00;32.184
2022-03-24 07:45:00+00:00;39.284
2022-03-24 08:00:00+00:00;36.292
2022-03-24 08:15:00+00:00;38.356
2022-03-24 08:30:00+00:00;34.58
2022-03-24 08:45:00+00:00;33.608
2022-03-24 09:00:00+00:00;28.948
2022-03-24 09:15:00+00:00;27.616
2022-03-24 09:30:00+00:00;27.908
2022-03-24 09:45:00+00:00;30
2022-03-24 10:00:00+00:00;28.66
2022-03-24 10:15:00+00:00;30.228
2022-03-24 10:30:00+00:00;31.88
2022-03-24 10:45:00+00:00;32.68
2022-03-24 11:00:00+00:00;30.872
2022-03-24 11:15:00+00:00;33.712
2022-03-24 11:30:00+00:00;31.228
2022-03-24 11:45:00+00:00;25.54
2022-03-24 12:00:00+00:00;25.824
2022-03-24 12:15:00+00:00;24.972
2022-03-24 12:30:00+00:00;28.368
2022-03-24 12:45:00+00:00;29.452
2022-03-24 13:00:00+00:00;26.9
2022-03-24 13:15:00+00:00;29.936
2022-03-24 13:30:00+00:00;30.028
2022-03-24 13:45:00+00:00;34.932
2022-03-24 14:00:00+00:00;34.524
2022-03-24 14:15:00+00:00;31.344
2022-03-24 14:30:00+00:00;30.632
2022-03-24 14:45:00+00:00;27.688
2022-03-24 15:00:00+00:00;27.172
2022-03-24 15:15:00+00:00;29.908
2022-03-24 15:30:00+00:00;27.476
2022-03-24 15:45:00+00:00;28.628
2022-03-24 16:00:00+00:00;32.684
2022-03-24 16:15:00+00:00;34.452
2022-03-24 16:30:00+00:00;32.992
2022-03-24 16:45:00+00:00;36.724
2022-03-24 17:00:00+00:00;40.024
2022-03-24 17:15:00+00:00;34.728
2022-03-24 17:30:00+00:00;38.36
2022-03-24 17:45:00+00:00;42.904
2022-03-24 18:00:00+00:00;46.672
2022-03-24 18:15:00+00:00;45.46
2022-03-24 18:30:00+00:00;46.78
2022-03-24 18:45:00+00:00;44.648
2022-03-24 19:00:00+00:00;43.416
2022-03-24 19:15:00+00:00;47.992
2022-03-24 19:30:00+00:00;54.056
2022-03-24 19:45:00+00:00;73.16
2022-03-24 20:00:00+00:00;70.164
2022-03-24 20:15:00+00:00;64.804
2022-03-24 20:30:00+00:00;62.712
2022-03-24 20:45:00+00:00;46.62
2022-03-24 21:00:00+00:00;43.896
2022-03-24 21:15:00+00:00;41.988
2022-03-24 21:30:00+00:00;38.104
2022-03-24 21:45:00+00:00;38.764
2022-03-24 22:00:00+00:00;37.104
2022-03-24 22:15:00+00:00;34.796
2022-03-24 22:30:00+00:00;40.428
2022-03-24 22:45:00+00:00;40.1
2022-03-24 23:00:00+00:00;43.772
2022-03-24 23:15:00+00:00;41.208
2022-03-24 23:30:00+00:00;38.812
2022-03-24 23:45:00+00:00;34.652
2022-03-25 00:00:00+00:00;36.164
2022-03-25 00:15:00+00:00;26.252
2022-03-25 00:30:00+00:00;22.4
2022-03-25 00:45:00+00:00;22.732
2022-03-25 01:00:00+00:00;24.56
2022-03-25 01:15:00+00:00;24.236
2022-03-25 01:30:00+00:00;24.336
2022-03-25 01:45:00+00:00;23.868
2022-03-25 02:00:00+00:00;25.192
2022-03-25 02:15:00+00:00;26.54
2022-03-25 02:30:00+00:00;26.952
2022-03-25 02:45:00+00:00;22.12
2022-03-25 03:00:00+00:00;20.704
2022-03-25 03:15:00+00:00;20.376
2022-03-25 03:30:00+00:00;23.42
2022-03-25 03:45:00+00:00;22.668
2022-03-25 04:00:00+00:00;24.076
2022-03-25 04:15:00+00:00;25.084
2022-03-25 04:30:00+00:00;24.496
2022-03-25 04:45:00+00:00;24.956
2022-03-25 05:00:00+00:00;27.208
2022-03-25 05:15:00+00:00;35.752
2022-03-25 05:30:00+00:00;30.916
2022-03-25 05:45:00+00:00;30.376
2022-03-25 06:00:00+00:00;28.124
2022-03-25 06:15:00+00:00;29.5
2022-03-25 06:30:00+00:00;30.676
2022-03-25 06:45:00+00:00;29.832
2022-03-25 07:00:00+00:00;33.324
2022-03-25 07:15:00+00:00;34.224
2022-03-25 07:30:00+00:00;33.344
2022-03-25 07:45:00+00:00;35.852
2022-03-25 08:00:00+00:00;31.2
2022-03-25 08:15:00+00:00;27.08
2022-03-25 08:30:00+00:00;31.388
2022-03-25 08:45:00+00:00;29.296
2022-03-25 09:00:00+00:00;30.904
2022-03-25 09:15:00+00:00;26.904
2022-03-25 09:30:00+00:00;29.448
2022-03-25 09:45:00+00:00;29.536
2022-03-25 10:00:00+00:00;31.28
2022-03-25 10:15:00+00:00;32.28
2022-03-25 10:30:00+00:00;29.98
2022-03-25 10:45:00+00:00;32.06
2022-03-25 11:00:00+00:00;33.336
2022-03-25 11:15:00+00:00;35.212
2022-03-25 11:30:00+00:00;30.408
2022-03-25 11:45:00+00:00;32.376
2022-03-25 12:00:00+00:00;32.564
2022-03-25 12:15:00+00:00;32.972
2022-03-25 12:30:00+00:00;31.88
2022-03-25 12:45:00+00:00;32.528
2022-03-25 13:00:00+00:00;28.052
2022-03-25 13:15:00+00:00;28.228
2022-03-25 13:30:00+00:00;25.464
2022-03-25 13:45:00+00:00;29.456
2022-03-25 14:00:00+00:00;27.52
2022-03-25 14:15:00+00:00;34.92
2022-03-25 14:30:00+00:00;32.332
2022-03-25 14:45:00+00:00;27.272
2022-03-25 15:00:00+00:00;26.804
2022-03-25 15:15:00+00:00;28.94
2022-03-25 15:30:00+00:00;32.928
2022-03-25 15:45:00+00:00;30.936
2022-03-25 16:00:00+00:00;30.064
2022-03-25 16:15:00+00:00;27.708
2022-03-25 16:30:00+00:00;29.98
2022-03-25 16:45:00+00:00;33.804
2022-03-25 17:00:00+00:00;30.452
2022-03-25 17:15:00+00:00;35.128
2022-03-25 17:30:00+00:00;37.96
2022-03-25 17:45:00+00:00;41.524
2022-03-25 18:00:00+00:00;56.592
2022-03-25 18:15:00+00:00;50.688
2022-03-25 18:30:00+00:00;48.424
2022-03-25 18:45:00+00:00;52.66
2022-03-25 19:00:00+00:00;50.556
2022-03-25 19:15:00+00:00;49.212
2022-03-25 19:30:00+00:00;45.348
2022-03-25 19:45:00+00:00;45.8
2022-03-25 20:00:00+00:00;55.96
2022-03-25 20:15:00+00:00;49.74
2022-03-25 20:30:00+00:00;48.984
2022-03-25 20:45:00+00:00;46.484
2022-03-25 21:00:00+00:00;39.04
2022-03-25 21:15:00+00:00;36.648
2022-03-25 21:30:00+00:00;39.756
2022-03-25 21:45:00+00:00;39.052
2022-03-25 22:00:00+00:00;36.244
2022-03-25 22:15:00+00:00;34
2022-03-25 22:30:00+00:00;32.436
2022-03-25 22:45:00+00:00;29.732
2022-03-25 23:00:00+00:00;29.24
2022-03-25 23:15:00+00:00;31.14
2022-03-25 23:30:00+00:00;46.304
2022-03-25 23:45:00+00:00;40.992
2022-03-26 00:00:00+00:00;38.34
2022-03-26 00:15:00+00:00;38.724
2022-03-26 00:30:00+00:00;28.56
2022-03-26 00:45:00+00:00;31.056
2022-03-26 01:00:00+00:00;29.356
2022-03-26 01:15:00+00:00;23.168
2022-03-26 01:30:00+00:00;25.108
2022-03-26 01:45:00+00:00;25.256
2022-03-26 02:00:00+00:00;27.18
2022-03-26 02:15:00+00:00;24.8
2022-03-26 02:30:00+00:00;27.064
2022-03-26 02:45:00+00:00;27.264
2022-03-26 03:00:00+00:00;23.868
2022-03-26 03:15:00+00:00;24.396
2022-03-26 03:30:00+00:00;21.196
2022-03-26 03:45:00+00:00;21.588
2022-03-26 04:00:00+00:00;25.992
2022-03-26 04:15:00+00:00;24.664
2022-03-26 04:30:00+00:00;26.04
2022-03-26 04:45:00+00:00;27.548
2022-03-26 05:00:00+00:00;27.684
2022-03-26 05:15:00+00:00;27.884
2022-03-26 05:30:00+00:00;27.5
2022-03-26 05:45:00+00:00;24.596
2022-03-26 06:00:00+00:00;25.772
2022-03-26 06:15:00+00:00;29.928
2022-03-26 06:30:00+00:00;28.58
2022-03-26 06:45:00+00:00;30.608
2022-03-26 07:00:00+00:00;31.688
2022-03-26 07:15:00+00:00;29.672
2022-03-26 07:30:00+00:00;35.232
2022-03-26 07:45:00+00:00;37.236
2022-03-26 08:00:00+00:00;38.932
2022-03-26 08:15:00+00:00;41.984
2022-03-26 08:30:00+00:00;33.892
2022-03-26 08:45:00+00:00;28.62
2022-03-26 09:00:00+00:00;30.292
2022-03-26 09:15:00+00:00;32.904
2022-03-26 09:30:00+00:00;33.776
2022-03-26 09:45:00+00:00;34.388
2022-03-26 10:00:00+00:00;33.3
2022-03-26 10:15:00+00:00;35.776
2022-03-26 10:30:00+00:00;35.684
2022-03-26 10:45:00+00:00;35.088
2022-03-26 11:00:00+00:00;33.696
2022-03-26 11:15:00+00:00;32.488
2022-03-26 11:30:00+00:00;30.376
2022-03-26 11:45:00+00:00;32.396
2022-03-26 12:00:00+00:00;35.02
2022-03-26 12:15:00+00:00;33.536
2022-03-26 12:30:00+00:00;32.616
2022-03-26 12:45:00+00:00;36.144
2022-03-26 13:00:00+00:00;33.104
2022-03-26 13:15:00+00:00;29.06
2022-03-26 13:30:00+00:00;36.14
2022-03-26 13:45:00+00:00;35.06
2022-03-26 14:00:00+00:00;34.22
2022-03-26 14:15:00+00:00;29.908
2022-03-26 14:30:00+00:00;28.272
2022-03-26 14:45:00+00:00;26.544
2022-03-26 15:00:00+00:00;27.096
2022-03-26 15:15:00+00:00;26.408
2022-03-26 15:30:00+00:00;28.364
2022-03-26 15:45:00+00:00;29.94
2022-03-26 16:00:00+00:00;29.996
2022-03-26 16:15:00+00:00;29.992
2022-03-26 16:30:00+00:00;26.048
2022-03-26 16:45:00+00:00;28.228
2022-03-26 17:00:00+00:00;43.368
2022-03-26 17:15:00+00:00;38.696
2022-03-26 17:30:00+00:00;41.748
2022-03-26 17:45:00+00:00;41.516
2022-03-26 18:00:00+00:00;40.664
2022-03-26 18:15:00+00:00;46.54
2022-03-26 18:30:00+00:00;50.508
2022-03-26 18:45:00+00:00;46.776
2022-03-26 19:00:00+00:00;62.732
2022-03-26 19:15:00+00:00;58.136
