time;t_2m_C;global_rad_W_per_m2
2021-05-26 17:15:00+00:00;13.3;88.3333
2021-05-26 17:30:00+00:00;13.2;50.3333
2021-05-26 17:45:00+00:00;13.1;32.3333
2021-05-26 18:00:00+00:00;13.2;22.3333
2021-05-26 18:15:00+00:00;13.1;11
2021-05-26 18:30:00+00:00;12.6;4
2021-05-26 18:45:00+00:00;12.85;4
2021-05-26 19:00:00+00:00;12.7;3
2021-05-26 19:15:00+00:00;12.5;3
2021-05-26 19:30:00+00:00;12.2;2
2021-05-26 19:45:00+00:00;12.3;2
2021-05-26 20:00:00+00:00;12.4;2
2021-05-26 20:15:00+00:00;12;2
2021-05-26 20:30:00+00:00;12.1;1.6667
2021-05-26 20:45:00+00:00;11.95;1
2021-05-26 21:00:00+00:00;12.3;2
2021-05-26 21:15:00+00:00;12.05;2
2021-05-26 21:30:00+00:00;11.9;2
2021-05-26 21:45:00+00:00;11.8;2
2021-05-26 22:00:00+00:00;11.4;2
2021-05-26 22:15:00+00:00;11.5;2
2021-05-26 22:30:00+00:00;11.6;2
2021-05-26 22:45:00+00:00;11.2;2
2021-05-26 23:00:00+00:00;11.3;2.3333
2021-05-26 23:15:00+00:00;11.15;2.3333
2021-05-26 23:30:00+00:00;10.9;2
2021-05-26 23:45:00+00:00;10.9;2
2021-05-27 00:00:00+00:00;10.4;3
2021-05-27 00:15:00+00:00;9.7;2.3333
2021-05-27 00:30:00+00:00;9.5;2
2021-05-27 00:45:00+00:00;9.3;2.6667
2021-05-27 01:00:00+00:00;9.2;2
2021-05-27 01:15:00+00:00;9.2;2
2021-05-27 01:30:00+00:00;9.1;2
2021-05-27 01:45:00+00:00;9;2
2021-05-27 02:00:00+00:00;8.8;2
2021-05-27 02:15:00+00:00;8.75;2
2021-05-27 02:30:00+00:00;8.8;2
2021-05-27 02:45:00+00:00;8.7;2
2021-05-27 03:00:00+00:00;8.7;2
2021-05-27 03:15:00+00:00;8.6;2
2021-05-27 03:30:00+00:00;8.6;3.3333
2021-05-27 03:45:00+00:00;8.55;4.6667
2021-05-27 04:00:00+00:00;8.5;5
2021-05-27 04:15:00+00:00;8.6;6.3333
2021-05-27 04:30:00+00:00;8.6;9.3333
2021-05-27 04:45:00+00:00;8.65;13.3333
2021-05-27 05:00:00+00:00;8.7;19.3333
2021-05-27 05:15:00+00:00;8.65;21.3333
2021-05-27 05:30:00+00:00;8.5;28
2021-05-27 05:45:00+00:00;8.45;46.6667
2021-05-27 06:00:00+00:00;8.6;50.3333
2021-05-27 06:15:00+00:00;8.65;57.6667
2021-05-27 06:30:00+00:00;8.7;57.6667
2021-05-27 06:45:00+00:00;8.7;60.3333
2021-05-27 07:00:00+00:00;8.9;86.3333
2021-05-27 07:15:00+00:00;9;109.6667
2021-05-27 07:30:00+00:00;9.1;98
2021-05-27 07:45:00+00:00;9.1;97.3333
2021-05-27 08:00:00+00:00;9.1;97.3333
2021-05-27 08:15:00+00:00;9.15;104
2021-05-27 08:30:00+00:00;9.2;100
2021-05-27 08:45:00+00:00;9.2;125.3333
2021-05-27 09:00:00+00:00;9.1;92
2021-05-27 09:15:00+00:00;9.15;172
2021-05-27 09:30:00+00:00;9.1;160.3333
2021-05-27 09:45:00+00:00;9.05;265
2021-05-27 10:00:00+00:00;9.4;415
2021-05-27 10:15:00+00:00;9.7;544.3333
2021-05-27 10:30:00+00:00;11;666
2021-05-27 10:45:00+00:00;10.45;394
2021-05-27 11:00:00+00:00;10.1;459.3333
2021-05-27 11:15:00+00:00;10.75;567.3333
2021-05-27 11:30:00+00:00;11.5;849.3333
2021-05-27 11:45:00+00:00;11.75;565.3333
2021-05-27 12:00:00+00:00;11.6;885.6667
2021-05-27 12:15:00+00:00;12.15;745
2021-05-27 12:30:00+00:00;11.4;606.3333
2021-05-27 12:45:00+00:00;12.7;878.3333
2021-05-27 13:00:00+00:00;13.2;1025.6667
2021-05-27 13:15:00+00:00;13.45;898.3333
2021-05-27 13:30:00+00:00;13.1;854.3333
2021-05-27 13:45:00+00:00;13.55;813.6667
2021-05-27 14:00:00+00:00;14;838
2021-05-27 14:15:00+00:00;14.3;789.3333
2021-05-27 14:30:00+00:00;14.7;547
2021-05-27 14:45:00+00:00;14;693
2021-05-27 15:00:00+00:00;14.8;597.6667
2021-05-27 15:15:00+00:00;14.9;529.6667
2021-05-27 15:30:00+00:00;15.2;545
2021-05-27 15:45:00+00:00;15.4;484.3333
2021-05-27 16:00:00+00:00;15.3;436.3333
2021-05-27 16:15:00+00:00;15.45;398.3333
2021-05-27 16:30:00+00:00;15.4;348.6667
2021-05-27 16:45:00+00:00;15.45;235.3333
2021-05-27 17:00:00+00:00;14.9;280
2021-05-27 17:15:00+00:00;15.4;194
2021-05-27 17:30:00+00:00;15.1;169.3333
2021-05-27 17:45:00+00:00;14.5;100.6667
2021-05-27 18:00:00+00:00;14.4;87
2021-05-27 18:15:00+00:00;13.95;62.3333
2021-05-27 18:30:00+00:00;13.3;29.6667
2021-05-27 18:45:00+00:00;12.75;19
2021-05-27 19:00:00+00:00;12.2;7.6667
2021-05-27 19:15:00+00:00;11.95;4.3333
2021-05-27 19:30:00+00:00;10.9;2.6667
2021-05-27 19:45:00+00:00;11;2
2021-05-27 20:00:00+00:00;10.8;2
2021-05-27 20:15:00+00:00;10.35;2
2021-05-27 20:30:00+00:00;9.9;2
2021-05-27 20:45:00+00:00;9.85;2
2021-05-27 21:00:00+00:00;9.7;2
2021-05-27 21:15:00+00:00;9.55;2
2021-05-27 21:30:00+00:00;8.6;2.6667
2021-05-27 21:45:00+00:00;9.4;2
2021-05-27 22:00:00+00:00;7.4;3.3333
2021-05-27 22:15:00+00:00;8.1;2.6667
2021-05-27 22:30:00+00:00;7.1;2.6667
2021-05-27 22:45:00+00:00;7;2
2021-05-27 23:00:00+00:00;7;2.3333
2021-05-27 23:15:00+00:00;6.1;3
2021-05-27 23:30:00+00:00;6.2;2
2021-05-27 23:45:00+00:00;5.8;2
2021-05-28 00:00:00+00:00;6.1;2.3333
2021-05-28 00:15:00+00:00;5.5;2.3333
2021-05-28 00:30:00+00:00;6;2.3333
2021-05-28 00:45:00+00:00;5.55;2.3333
2021-05-28 01:00:00+00:00;6.3;2.3333
2021-05-28 01:15:00+00:00;5.5;3
2021-05-28 01:30:00+00:00;4.8;2.6667
2021-05-28 01:45:00+00:00;4.6;2
2021-05-28 02:00:00+00:00;5;2
2021-05-28 02:15:00+00:00;4.9;2
2021-05-28 02:30:00+00:00;4.5;2.6667
2021-05-28 02:45:00+00:00;4.4;2
2021-05-28 03:00:00+00:00;4.4;2.3333
2021-05-28 03:15:00+00:00;4.45;3.6667
2021-05-28 03:30:00+00:00;4.1;7.6667
2021-05-28 03:45:00+00:00;3.55;11
2021-05-28 04:00:00+00:00;4.3;24.6667
2021-05-28 04:15:00+00:00;4.15;44.6667
2021-05-28 04:30:00+00:00;4.8;79.6667
2021-05-28 04:45:00+00:00;5.4;107
2021-05-28 05:00:00+00:00;5.4;157
2021-05-28 05:15:00+00:00;5.8;229
2021-05-28 05:30:00+00:00;6.4;212.6667
2021-05-28 05:45:00+00:00;6.9;300.6667
2021-05-28 06:00:00+00:00;8.2;371.3333
2021-05-28 06:15:00+00:00;8.75;408
2021-05-28 06:30:00+00:00;9.7;449.6667
2021-05-28 06:45:00+00:00;10.2;500.3333
2021-05-28 07:00:00+00:00;11;534
2021-05-28 07:15:00+00:00;11.55;578
2021-05-28 07:30:00+00:00;12.3;588.3333
2021-05-28 07:45:00+00:00;12.6;657
2021-05-28 08:00:00+00:00;13;707.3333
2021-05-28 08:15:00+00:00;14.4;726
2021-05-28 08:30:00+00:00;14.4;773.6667
2021-05-28 08:45:00+00:00;15.55;819.6667
2021-05-28 09:00:00+00:00;16.2;843.6667
2021-05-28 09:15:00+00:00;16.05;866.3333
2021-05-28 09:30:00+00:00;15.8;885.3333
2021-05-28 09:45:00+00:00;16.65;885.3333
2021-05-28 10:00:00+00:00;16.6;900.6667
2021-05-28 10:15:00+00:00;17.05;922
2021-05-28 10:30:00+00:00;17.7;943.6667
2021-05-28 10:45:00+00:00;17.95;964.3333
2021-05-28 11:00:00+00:00;17.3;956.6667
2021-05-28 11:15:00+00:00;17.9;965.3333
2021-05-28 11:30:00+00:00;18.5;968.3333
2021-05-28 11:45:00+00:00;18.65;959
2021-05-28 12:00:00+00:00;19.1;953.3333
2021-05-28 12:15:00+00:00;19.1;936
2021-05-28 12:30:00+00:00;19.4;906
2021-05-28 12:45:00+00:00;18.95;883.3333
2021-05-28 13:00:00+00:00;19.5;849
2021-05-28 13:15:00+00:00;19.85;839
2021-05-28 13:30:00+00:00;19.9;819.6667
2021-05-28 13:45:00+00:00;19.95;795.6667
2021-05-28 14:00:00+00:00;20.3;755
2021-05-28 14:15:00+00:00;20.25;721
2021-05-28 14:30:00+00:00;20.1;668
2021-05-28 14:45:00+00:00;20.3;636
2021-05-28 15:00:00+00:00;20.1;598
2021-05-28 15:15:00+00:00;20.55;559.3333
2021-05-28 15:30:00+00:00;20.1;511.3333
2021-05-28 15:45:00+00:00;20.05;473.3333
2021-05-28 16:00:00+00:00;19.9;425
2021-05-28 16:15:00+00:00;19.85;385
2021-05-28 16:30:00+00:00;19.9;337
2021-05-28 16:45:00+00:00;19.8;295.6667
2021-05-28 17:00:00+00:00;19.8;248.3333
2021-05-28 17:15:00+00:00;19.5;210.3333
2021-05-28 17:30:00+00:00;19.3;165
2021-05-28 17:45:00+00:00;19.15;129.6667
2021-05-28 18:00:00+00:00;18.7;88.3333
2021-05-28 18:15:00+00:00;18.55;59.6667
2021-05-28 18:30:00+00:00;18;27.6667
2021-05-28 18:45:00+00:00;17.6;13.6667
2021-05-28 19:00:00+00:00;16.8;8.3333
2021-05-28 19:15:00+00:00;15.35;5
2021-05-28 19:30:00+00:00;15.3;1
2021-05-28 19:45:00+00:00;16.1;1
2021-05-28 20:00:00+00:00;15.9;2
2021-05-28 20:15:00+00:00;15.55;2
2021-05-28 20:30:00+00:00;15.4;2
2021-05-28 20:45:00+00:00;15.4;2
2021-05-28 21:00:00+00:00;15.2;2
2021-05-28 21:15:00+00:00;15;2
2021-05-28 21:30:00+00:00;15;2
2021-05-28 21:45:00+00:00;14.7;2
2021-05-28 22:00:00+00:00;14.4;2
2021-05-28 22:15:00+00:00;14.15;2
2021-05-28 22:30:00+00:00;14.2;2
2021-05-28 22:45:00+00:00;13.7;2
2021-05-28 23:00:00+00:00;14.1;2
2021-05-28 23:15:00+00:00;13.6;2
2021-05-28 23:30:00+00:00;13.4;2
2021-05-28 23:45:00+00:00;13.05;2.6667
2021-05-29 00:00:00+00:00;12.5;3
2021-05-29 00:15:00+00:00;11.5;2.3333
2021-05-29 00:30:00+00:00;12.2;1.3333
2021-05-29 00:45:00+00:00;12;2
2021-05-29 01:00:00+00:00;12;2
2021-05-29 01:15:00+00:00;11.7;2
2021-05-29 01:30:00+00:00;11.7;1.6667
2021-05-29 01:45:00+00:00;11.9;1.6667
2021-05-29 02:00:00+00:00;11.6;2.3333
2021-05-29 02:15:00+00:00;10.85;2.3333
2021-05-29 02:30:00+00:00;12;2
2021-05-29 02:45:00+00:00;10.8;2
2021-05-29 03:00:00+00:00;10.2;2.3333
2021-05-29 03:15:00+00:00;10.2;3
2021-05-29 03:30:00+00:00;10.1;5
2021-05-29 03:45:00+00:00;10.25;11
2021-05-29 04:00:00+00:00;10.8;27.3333
2021-05-29 04:15:00+00:00;9.9;39.3333
2021-05-29 04:30:00+00:00;10.4;56.6667
2021-05-29 04:45:00+00:00;11.25;73.3333
2021-05-29 05:00:00+00:00;11;90.3333
2021-05-29 05:15:00+00:00;11.45;101.6667
2021-05-29 05:30:00+00:00;11.9;134
2021-05-29 05:45:00+00:00;12.1;149.3333
2021-05-29 06:00:00+00:00;12.2;157.3333
2021-05-29 06:15:00+00:00;12.5;188
2021-05-29 06:30:00+00:00;12.8;209.6667
2021-05-29 06:45:00+00:00;12.6;225.6667
2021-05-29 07:00:00+00:00;12.9;299.6667
2021-05-29 07:15:00+00:00;13.45;419.6667
2021-05-29 07:30:00+00:00;14.3;392.6667
2021-05-29 07:45:00+00:00;13.95;356.6667
2021-05-29 08:00:00+00:00;13.9;335.3333
2021-05-29 08:15:00+00:00;14.25;366.6667
2021-05-29 08:30:00+00:00;14.2;352.3333
2021-05-29 08:45:00+00:00;14.25;526.3333
2021-05-29 09:00:00+00:00;14.3;709.3333
2021-05-29 09:15:00+00:00;15.6;759.3333
2021-05-29 09:30:00+00:00;16;849
2021-05-29 09:45:00+00:00;15.9;840.3333
2021-05-29 10:00:00+00:00;16.5;882.3333
2021-05-29 10:15:00+00:00;16.75;871.6667
2021-05-29 10:30:00+00:00;17.1;918.3333
2021-05-29 10:45:00+00:00;17.65;905.6667
2021-05-29 11:00:00+00:00;17.5;951.6667
2021-05-29 11:15:00+00:00;17.95;813.6667
2021-05-29 11:30:00+00:00;18;915.3333
2021-05-29 11:45:00+00:00;18.5;993.3333
2021-05-29 12:00:00+00:00;18.4;844.6667
2021-05-29 12:15:00+00:00;18.2;674.6667
2021-05-29 12:30:00+00:00;17.9;939
2021-05-29 12:45:00+00:00;18.55;900.3333
2021-05-29 13:00:00+00:00;19;860
2021-05-29 13:15:00+00:00;18.85;740.6667
2021-05-29 13:30:00+00:00;18.5;830
2021-05-29 13:45:00+00:00;19.6;753.3333
2021-05-29 14:00:00+00:00;19;750.3333
2021-05-29 14:15:00+00:00;19.5;721.6667
2021-05-29 14:30:00+00:00;19.4;676.3333
2021-05-29 14:45:00+00:00;19.65;641
2021-05-29 15:00:00+00:00;19.5;605
2021-05-29 15:15:00+00:00;19.6;567
2021-05-29 15:30:00+00:00;19.6;508
2021-05-29 15:45:00+00:00;19.6;436
2021-05-29 16:00:00+00:00;19;306.6667
2021-05-29 16:15:00+00:00;19;264
2021-05-29 16:30:00+00:00;19;343.6667
2021-05-29 16:45:00+00:00;19.3;279
2021-05-29 17:00:00+00:00;18.9;157.6667
2021-05-29 17:15:00+00:00;18.5;219
2021-05-29 17:30:00+00:00;18.8;179
2021-05-29 17:45:00+00:00;18.6;157
2021-05-29 18:00:00+00:00;18.4;93.3333
2021-05-29 18:15:00+00:00;17.6;61.3333
2021-05-29 18:30:00+00:00;17.1;27
2021-05-29 18:45:00+00:00;16.95;15.6667
2021-05-29 19:00:00+00:00;16.3;8
2021-05-29 19:15:00+00:00;15.75;4
2021-05-29 19:30:00+00:00;15.6;2.6667
2021-05-29 19:45:00+00:00;15.4;2
2021-05-29 20:00:00+00:00;15.2;2
2021-05-29 20:15:00+00:00;14.85;2
2021-05-29 20:30:00+00:00;14.5;2
2021-05-29 20:45:00+00:00;14.4;2
2021-05-29 21:00:00+00:00;13.6;2
2021-05-29 21:15:00+00:00;13.1;2
2021-05-29 21:30:00+00:00;13.3;1
2021-05-29 21:45:00+00:00;13.55;1.6667
2021-05-29 22:00:00+00:00;13.1;2
2021-05-29 22:15:00+00:00;13.25;2
2021-05-29 22:30:00+00:00;12.5;2.6667
2021-05-29 22:45:00+00:00;12.25;2
2021-05-29 23:00:00+00:00;11.8;3
2021-05-29 23:15:00+00:00;10.55;2.3333
2021-05-29 23:30:00+00:00;11.9;1
2021-05-29 23:45:00+00:00;12.15;1
2021-05-30 00:00:00+00:00;12.4;2
2021-05-30 00:15:00+00:00;11.75;2
2021-05-30 00:30:00+00:00;11.7;2
2021-05-30 00:45:00+00:00;11.65;2
2021-05-30 01:00:00+00:00;11.2;5.3333
2021-05-30 01:15:00+00:00;7.4;4.6667
2021-05-30 01:30:00+00:00;6.7;1.6667
2021-05-30 01:45:00+00:00;7.8;1
2021-05-30 02:00:00+00:00;8.6;1.3333
2021-05-30 02:15:00+00:00;7.95;2
2021-05-30 02:30:00+00:00;8;2.3333
2021-05-30 02:45:00+00:00;7.6;3
2021-05-30 03:00:00+00:00;6.5;2.6667
2021-05-30 03:15:00+00:00;7.2;2.6667
2021-05-30 03:30:00+00:00;7.9;6.6667
2021-05-30 03:45:00+00:00;7.55;11.3333
2021-05-30 04:00:00+00:00;7.4;30.3333
2021-05-30 04:15:00+00:00;7.55;61
2021-05-30 04:30:00+00:00;7.1;100
2021-05-30 04:45:00+00:00;7.85;135.3333
2021-05-30 05:00:00+00:00;9.4;184.6667
2021-05-30 05:15:00+00:00;9.95;228
2021-05-30 05:30:00+00:00;11.4;283.3333
2021-05-30 05:45:00+00:00;11.9;329.3333
2021-05-30 06:00:00+00:00;12;385.3333
2021-05-30 06:15:00+00:00;12.3;426.6667
2021-05-30 06:30:00+00:00;12.5;477.3333
2021-05-30 06:45:00+00:00;13.15;518
2021-05-30 07:00:00+00:00;13.7;565.3333
2021-05-30 07:15:00+00:00;14.15;597.3333
2021-05-30 07:30:00+00:00;14.4;641
2021-05-30 07:45:00+00:00;14.8;677
2021-05-30 08:00:00+00:00;15.3;722.3333
2021-05-30 08:15:00+00:00;15.9;754.3333
2021-05-30 08:30:00+00:00;16.2;793
2021-05-30 08:45:00+00:00;16.15;817
2021-05-30 09:00:00+00:00;16.6;846
2021-05-30 09:15:00+00:00;16.95;873.3333
2021-05-30 09:30:00+00:00;17.3;900.6667
2021-05-30 09:45:00+00:00;17.6;903.3333
2021-05-30 10:00:00+00:00;18.2;928.6667
2021-05-30 10:15:00+00:00;18.2;929.3333
2021-05-30 10:30:00+00:00;18.2;935.6667
2021-05-30 10:45:00+00:00;18.6;957
2021-05-30 11:00:00+00:00;18.3;971
2021-05-30 11:15:00+00:00;18.3;970.3333
2021-05-30 11:30:00+00:00;18.4;961.3333
2021-05-30 11:45:00+00:00;18.55;955.3333
2021-05-30 12:00:00+00:00;18.5;954.6667
2021-05-30 12:15:00+00:00;18.65;940.6667
2021-05-30 12:30:00+00:00;18.6;924
2021-05-30 12:45:00+00:00;19.05;901.3333
2021-05-30 13:00:00+00:00;19.1;866.6667
2021-05-30 13:15:00+00:00;19.15;855.3333
2021-05-30 13:30:00+00:00;20.1;835.6667
2021-05-30 13:45:00+00:00;19.45;811.6667
2021-05-30 14:00:00+00:00;18.8;768.3333
2021-05-30 14:15:00+00:00;19.4;733.6667
2021-05-30 14:30:00+00:00;18.9;679.3333
2021-05-30 14:45:00+00:00;19.15;646.6667
2021-05-30 15:00:00+00:00;19.3;605.3333
2021-05-30 15:15:00+00:00;19.35;566.6667
2021-05-30 15:30:00+00:00;19.1;520
2021-05-30 15:45:00+00:00;19.05;482.6667
2021-05-30 16:00:00+00:00;19.2;434.3333
2021-05-30 16:15:00+00:00;18.85;396.3333
2021-05-30 16:30:00+00:00;18.6;348.6667
2021-05-30 16:45:00+00:00;18.6;307.3333
2021-05-30 17:00:00+00:00;18.3;259.6667
2021-05-30 17:15:00+00:00;18.05;222.3333
2021-05-30 17:30:00+00:00;17.9;175
2021-05-30 17:45:00+00:00;17.7;139
2021-05-30 18:00:00+00:00;17.4;97
2021-05-30 18:15:00+00:00;17.05;67
2021-05-30 18:30:00+00:00;16.6;37.3333
2021-05-30 18:45:00+00:00;16.15;21.3333
2021-05-30 19:00:00+00:00;15.6;9.3333
2021-05-30 19:15:00+00:00;15.75;4.6667
2021-05-30 19:30:00+00:00;15.3;2.6667
2021-05-30 19:45:00+00:00;15;2
2021-05-30 20:00:00+00:00;14.6;2
2021-05-30 20:15:00+00:00;14.5;2
2021-05-30 20:30:00+00:00;14.1;2
2021-05-30 20:45:00+00:00;13.95;2
2021-05-30 21:00:00+00:00;13.8;2
2021-05-30 21:15:00+00:00;13.55;2
2021-05-30 21:30:00+00:00;13.3;2
2021-05-30 21:45:00+00:00;12.9;2
2021-05-30 22:00:00+00:00;12.3;2
2021-05-30 22:15:00+00:00;12.65;2
2021-05-30 22:30:00+00:00;12.6;2.6667
2021-05-30 22:45:00+00:00;11.05;3.3333
2021-05-30 23:00:00+00:00;10.9;3
2021-05-30 23:15:00+00:00;9.45;3
2021-05-30 23:30:00+00:00;9;1.6667
2021-05-30 23:45:00+00:00;9.65;1.6667
2021-05-31 00:00:00+00:00;8.9;2.6667
2021-05-31 00:15:00+00:00;8.75;2.6667
2021-05-31 00:30:00+00:00;7.1;3.6667
2021-05-31 00:45:00+00:00;6.45;3
2021-05-31 01:00:00+00:00;6.7;1.3333
2021-05-31 01:15:00+00:00;7.45;2
2021-05-31 01:30:00+00:00;8.1;2
2021-05-31 01:45:00+00:00;7.4;2
2021-05-31 02:00:00+00:00;7.5;1
2021-05-31 02:15:00+00:00;8.15;1.6667
2021-05-31 02:30:00+00:00;7.4;3
2021-05-31 02:45:00+00:00;7.75;3
2021-05-31 03:00:00+00:00;7.1;2
2021-05-31 03:15:00+00:00;6.65;4.6667
2021-05-31 03:30:00+00:00;5.8;8
2021-05-31 03:45:00+00:00;6.35;12.6667
2021-05-31 04:00:00+00:00;5.5;32
2021-05-31 04:15:00+00:00;6.3;61.3333
2021-05-31 04:30:00+00:00;6.8;101.6667
2021-05-31 04:45:00+00:00;7.45;137
2021-05-31 05:00:00+00:00;8.2;186.6667
2021-05-31 05:15:00+00:00;9.3;230
2021-05-31 05:30:00+00:00;9.9;285.3333
2021-05-31 05:45:00+00:00;10.5;330.6667
2021-05-31 06:00:00+00:00;10.9;386.3333
2021-05-31 06:15:00+00:00;11.35;427.6667
2021-05-31 06:30:00+00:00;12;479.6667
2021-05-31 06:45:00+00:00;12.65;521
2021-05-31 07:00:00+00:00;12.9;567.3333
2021-05-31 07:15:00+00:00;13;598
2021-05-31 07:30:00+00:00;13.9;641
2021-05-31 07:45:00+00:00;14.15;677
2021-05-31 08:00:00+00:00;14.6;723
2021-05-31 08:15:00+00:00;14.95;757
2021-05-31 08:30:00+00:00;15.5;795
2021-05-31 08:45:00+00:00;15.35;819.6667
2021-05-31 09:00:00+00:00;16.3;849
2021-05-31 09:15:00+00:00;16.15;871.6667
2021-05-31 09:30:00+00:00;17.5;898.3333
2021-05-31 09:45:00+00:00;17.6;911
2021-05-31 10:00:00+00:00;17.9;927.6667
2021-05-31 10:15:00+00:00;18.35;932.3333
2021-05-31 10:30:00+00:00;18.6;937.6667
2021-05-31 10:45:00+00:00;18.75;960.3333
2021-05-31 11:00:00+00:00;19.2;975.3333
2021-05-31 11:15:00+00:00;19.35;974.6667
2021-05-31 11:30:00+00:00;19.8;963.3333
2021-05-31 11:45:00+00:00;19.55;957.3333
2021-05-31 12:00:00+00:00;19.5;953
2021-05-31 12:15:00+00:00;20.45;940.3333
2021-05-31 12:30:00+00:00;20.7;916.3333
2021-05-31 12:45:00+00:00;20.8;893
2021-05-31 13:00:00+00:00;20.9;859
2021-05-31 13:15:00+00:00;20.7;845.6667
2021-05-31 13:30:00+00:00;20.1;826.6667
2021-05-31 13:45:00+00:00;20.6;804
2021-05-31 14:00:00+00:00;21.5;768.6667
2021-05-31 14:15:00+00:00;21.3;734.6667
2021-05-31 14:30:00+00:00;21.8;682.3333
2021-05-31 14:45:00+00:00;21.4;647
2021-05-31 15:00:00+00:00;21.3;609.6667
2021-05-31 15:15:00+00:00;21.25;572.3333
2021-05-31 15:30:00+00:00;21.2;523.3333
2021-05-31 15:45:00+00:00;21.25;484.6667
2021-05-31 16:00:00+00:00;21.1;437.6667
2021-05-31 16:15:00+00:00;21.15;400.3333
2021-05-31 16:30:00+00:00;21.1;351.3333
2021-05-31 16:45:00+00:00;20.8;310
2021-05-31 17:00:00+00:00;20.6;263.6667
2021-05-31 17:15:00+00:00;20.45;226.3333
2021-05-31 17:30:00+00:00;20.2;179
2021-05-31 17:45:00+00:00;19.95;143
2021-05-31 18:00:00+00:00;19.9;99
2021-05-31 18:15:00+00:00;19.2;69
2021-05-31 18:30:00+00:00;18.9;39.3333
2021-05-31 18:45:00+00:00;18.25;22
2021-05-31 19:00:00+00:00;18.3;9.6667
2021-05-31 19:15:00+00:00;17.4;5
2021-05-31 19:30:00+00:00;16.8;2.6667
2021-05-31 19:45:00+00:00;16.9;2
2021-05-31 20:00:00+00:00;16.7;2
2021-05-31 20:15:00+00:00;16.65;2
2021-05-31 20:30:00+00:00;16.5;2
2021-05-31 20:45:00+00:00;16.3;2
2021-05-31 21:00:00+00:00;16;2.3333
2021-05-31 21:15:00+00:00;14.95;3
2021-05-31 21:30:00+00:00;13.6;3.6667
2021-05-31 21:45:00+00:00;12.9;2.3333
2021-05-31 22:00:00+00:00;12.9;3
2021-05-31 22:15:00+00:00;11.2;3
2021-05-31 22:30:00+00:00;10.8;2.6667
2021-05-31 22:45:00+00:00;9.85;2
2021-05-31 23:00:00+00:00;10.7;2
2021-05-31 23:15:00+00:00;10.25;1.3333
2021-05-31 23:30:00+00:00;10.5;1.3333
2021-05-31 23:45:00+00:00;10.95;2.6667
2021-06-01 00:00:00+00:00;8;3.6667
2021-06-01 00:15:00+00:00;9.05;2.3333
2021-06-01 00:30:00+00:00;9.3;2
2021-06-01 00:45:00+00:00;9.2;2
2021-06-01 01:00:00+00:00;9.1;2.3333
2021-06-01 01:15:00+00:00;8.05;2.3333
2021-06-01 01:30:00+00:00;8.3;2
2021-06-01 01:45:00+00:00;8.65;2.6667
2021-06-01 02:00:00+00:00;8.4;3
2021-06-01 02:15:00+00:00;7.4;3
2021-06-01 02:30:00+00:00;6.9;1.6667
2021-06-01 02:45:00+00:00;7.6;2.3333
2021-06-01 03:00:00+00:00;5.9;4
2021-06-01 03:15:00+00:00;5.75;4
2021-06-01 03:30:00+00:00;5.3;7.3333
2021-06-01 03:45:00+00:00;6.6;12.6667
2021-06-01 04:00:00+00:00;6.2;34
2021-06-01 04:15:00+00:00;7.05;60.6667
2021-06-01 04:30:00+00:00;7.7;98.6667
2021-06-01 04:45:00+00:00;8.4;134
2021-06-01 05:00:00+00:00;9;182.3333
2021-06-01 05:15:00+00:00;9.8;224.3333
2021-06-01 05:30:00+00:00;10.9;278.6667
2021-06-01 05:45:00+00:00;11.8;322.6667
2021-06-01 06:00:00+00:00;12.3;376.6667
2021-06-01 06:15:00+00:00;12.85;418
2021-06-01 06:30:00+00:00;13.4;467.3333
2021-06-01 06:45:00+00:00;14.25;508
2021-06-01 07:00:00+00:00;14.2;552.6667
2021-06-01 07:15:00+00:00;14.95;583.3333
2021-06-01 07:30:00+00:00;15.2;625
2021-06-01 07:45:00+00:00;15.4;661.6667
2021-06-01 08:00:00+00:00;16.2;706.6667
2021-06-01 08:15:00+00:00;17.25;740
2021-06-01 08:30:00+00:00;17.1;777
2021-06-01 08:45:00+00:00;17.65;802.3333
2021-06-01 09:00:00+00:00;18.5;831
2021-06-01 09:15:00+00:00;18.55;851
2021-06-01 09:30:00+00:00;18.8;878
2021-06-01 09:45:00+00:00;19.25;889.3333
2021-06-01 10:00:00+00:00;19.7;906
2021-06-01 10:15:00+00:00;20.45;914
2021-06-01 10:30:00+00:00;21.5;922.3333
2021-06-01 10:45:00+00:00;21.15;945.6667
2021-06-01 11:00:00+00:00;21.1;959.3333
2021-06-01 11:15:00+00:00;22.2;960
2021-06-01 11:30:00+00:00;21.6;952
2021-06-01 11:45:00+00:00;22.35;946
2021-06-01 12:00:00+00:00;21.8;943.3333
2021-06-01 12:15:00+00:00;22.3;930
2021-06-01 12:30:00+00:00;22.9;910.3333
2021-06-01 12:45:00+00:00;23.1;887
2021-06-01 13:00:00+00:00;23.3;852.6667
2021-06-01 13:15:00+00:00;23.65;843.3333
2021-06-01 13:30:00+00:00;23.4;824.6667
2021-06-01 13:45:00+00:00;23.5;801.3333
2021-06-01 14:00:00+00:00;24;762.3333
2021-06-01 14:15:00+00:00;23.5;727.6667
2021-06-01 14:30:00+00:00;23.9;679
2021-06-01 14:45:00+00:00;24.15;645.6667
2021-06-01 15:00:00+00:00;23.5;607
2021-06-01 15:15:00+00:00;23.75;569.6667
2021-06-01 15:30:00+00:00;23.9;524.6667
